week,client_id,trainer_id,event,score,subscores,context,timestamp
5,CLT-80,TRN-39,impression,0.5818,"{""gender"": 1.0, ""style"": 0.4062, ""avail"": 0.291, ""age"": 0.7, ""qual"": 0.5602, ""edu"": 1.0, ""loc"": 0.5518, ""recency"": 0.7266, ""exp"": 0.498, ""persona"": 0.434, ""goal"": 0.5357}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-52,TRN-3,impression,0.782,"{""gender"": 0.5, ""style"": 0.7776, ""avail"": 0.8925, ""age"": 1.0, ""qual"": 0.7779, ""edu"": 1.0, ""loc"": 0.7095, ""recency"": 0.7517, ""exp"": 0.8489, ""persona"": 0.5315, ""goal"": 0.8556}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-52,TRN-3,profile_open,0.782,"{""gender"": 0.5, ""style"": 0.7776, ""avail"": 0.8925, ""age"": 1.0, ""qual"": 0.7779, ""edu"": 1.0, ""loc"": 0.7095, ""recency"": 0.7517, ""exp"": 0.8489, ""persona"": 0.5315, ""goal"": 0.8556}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-89,TRN-16,impression,0.5231,"{""gender"": 1.0, ""style"": 0.2532, ""avail"": 0.5018, ""age"": 0.7, ""qual"": 0.4445, ""edu"": 1.0, ""loc"": 0.4201, ""recency"": 0.4948, ""exp"": 0.5365, ""persona"": 0.5067, ""goal"": 0.3849}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-89,TRN-16,profile_open,0.5231,"{""gender"": 1.0, ""style"": 0.2532, ""avail"": 0.5018, ""age"": 0.7, ""qual"": 0.4445, ""edu"": 1.0, ""loc"": 0.4201, ""recency"": 0.4948, ""exp"": 0.5365, ""persona"": 0.5067, ""goal"": 0.3849}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-35,TRN-24,impression,0.506,"{""gender"": 1.0, ""style"": 0.3448, ""avail"": 0.3424, ""age"": 0.7, ""qual"": 0.4917, ""edu"": 0.5, ""loc"": 0.3076, ""recency"": 0.5048, ""exp"": 0.4867, ""persona"": 0.5879, ""goal"": 0.4644}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-35,TRN-24,profile_open,0.506,"{""gender"": 1.0, ""style"": 0.3448, ""avail"": 0.3424, ""age"": 0.7, ""qual"": 0.4917, ""edu"": 0.5, ""loc"": 0.3076, ""recency"": 0.5048, ""exp"": 0.4867, ""persona"": 0.5879, ""goal"": 0.4644}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-39,TRN-20,impression,0.458,"{""gender"": 1.0, ""style"": 0.2166, ""avail"": 0.4439, ""age"": 1.0, ""qual"": 0.2332, ""edu"": 0.3, ""loc"": 0.1921, ""recency"": 0.4858, ""exp"": 0.4179, ""persona"": 0.4062, ""goal"": 0.5003}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-39,TRN-20,profile_open,0.458,"{""gender"": 1.0, ""style"": 0.2166, ""avail"": 0.4439, ""age"": 1.0, ""qual"": 0.2332, ""edu"": 0.3, ""loc"": 0.1921, ""recency"": 0.4858, ""exp"": 0.4179, ""persona"": 0.4062, ""goal"": 0.5003}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-90,TRN-44,impression,0.816,"{""gender"": 0.5, ""style"": 0.9334, ""avail"": 0.9739, ""age"": 1.0, ""qual"": 0.9323, ""edu"": 0.3, ""loc"": 0.8831, ""recency"": 0.8881, ""exp"": 0.7451, ""persona"": 0.8553, ""goal"": 0.7209}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-90,TRN-44,profile_open,0.816,"{""gender"": 0.5, ""style"": 0.9334, ""avail"": 0.9739, ""age"": 1.0, ""qual"": 0.9323, ""edu"": 0.3, ""loc"": 0.8831, ""recency"": 0.8881, ""exp"": 0.7451, ""persona"": 0.8553, ""goal"": 0.7209}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-18,TRN-20,impression,0.5452,"{""gender"": 1.0, ""style"": 0.4418, ""avail"": 0.4564, ""age"": 1.0, ""qual"": 0.4292, ""edu"": 0.3, ""loc"": 0.1797, ""recency"": 0.5136, ""exp"": 0.6214, ""persona"": 0.471, ""goal"": 0.5849}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-57,TRN-50,impression,0.6949,"{""gender"": 0.5, ""style"": 0.7341, ""avail"": 0.6649, ""age"": 1.0, ""qual"": 0.705, ""edu"": 1.0, ""loc"": 0.6314, ""recency"": 0.7773, ""exp"": 0.5773, ""persona"": 0.6849, ""goal"": 0.6037}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-35,TRN-47,impression,0.6871,"{""gender"": 1.0, ""style"": 0.5847, ""avail"": 0.5657, ""age"": 1.0, ""qual"": 0.6408, ""edu"": 0.7, ""loc"": 0.6773, ""recency"": 0.4697, ""exp"": 0.744, ""persona"": 0.5662, ""goal"": 0.6974}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-35,TRN-47,profile_open,0.6871,"{""gender"": 1.0, ""style"": 0.5847, ""avail"": 0.5657, ""age"": 1.0, ""qual"": 0.6408, ""edu"": 0.7, ""loc"": 0.6773, ""recency"": 0.4697, ""exp"": 0.744, ""persona"": 0.5662, ""goal"": 0.6974}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-25,TRN-29,impression,0.5942,"{""gender"": 0.5, ""style"": 0.6794, ""avail"": 0.5815, ""age"": 1.0, ""qual"": 0.542, ""edu"": 0.7, ""loc"": 0.2522, ""recency"": 0.5747, ""exp"": 0.6324, ""persona"": 0.4624, ""goal"": 0.6472}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-25,TRN-29,profile_open,0.5942,"{""gender"": 0.5, ""style"": 0.6794, ""avail"": 0.5815, ""age"": 1.0, ""qual"": 0.542, ""edu"": 0.7, ""loc"": 0.2522, ""recency"": 0.5747, ""exp"": 0.6324, ""persona"": 0.4624, ""goal"": 0.6472}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-95,TRN-32,impression,0.506,"{""gender"": 0.5, ""style"": 0.5766, ""avail"": 0.4813, ""age"": 0.5, ""qual"": 0.5962, ""edu"": 0.7, ""loc"": 0.479, ""recency"": 0.3804, ""exp"": 0.3102, ""persona"": 0.5843, ""goal"": 0.5178}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-48,TRN-4,impression,0.4457,"{""gender"": 0.5, ""style"": 0.3678, ""avail"": 0.3856, ""age"": 0.5, ""qual"": 0.4039, ""edu"": 1.0, ""loc"": 0.4061, ""recency"": 0.4031, ""exp"": 0.5469, ""persona"": 0.564, ""goal"": 0.2792}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-21,TRN-5,impression,0.6104,"{""gender"": 1.0, ""style"": 0.605, ""avail"": 0.6096, ""age"": 1.0, ""qual"": 0.5107, ""edu"": 1.0, ""loc"": 0.5303, ""recency"": 0.538, ""exp"": 0.536, ""persona"": 0.3687, ""goal"": 0.3628}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-21,TRN-5,profile_open,0.6104,"{""gender"": 1.0, ""style"": 0.605, ""avail"": 0.6096, ""age"": 1.0, ""qual"": 0.5107, ""edu"": 1.0, ""loc"": 0.5303, ""recency"": 0.538, ""exp"": 0.536, ""persona"": 0.3687, ""goal"": 0.3628}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-18,TRN-50,impression,0.623,"{""gender"": 1.0, ""style"": 0.5774, ""avail"": 0.5993, ""age"": 0.5, ""qual"": 0.5719, ""edu"": 0.5, ""loc"": 0.522, ""recency"": 0.5086, ""exp"": 0.5888, ""persona"": 0.7605, ""goal"": 0.6826}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-73,TRN-2,impression,0.41,"{""gender"": 0.3, ""style"": 0.4404, ""avail"": 0.1999, ""age"": 0.5, ""qual"": 0.3893, ""edu"": 1.0, ""loc"": 0.7226, ""recency"": 0.2244, ""exp"": 0.2733, ""persona"": 0.4511, ""goal"": 0.352}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-73,TRN-2,profile_open,0.41,"{""gender"": 0.3, ""style"": 0.4404, ""avail"": 0.1999, ""age"": 0.5, ""qual"": 0.3893, ""edu"": 1.0, ""loc"": 0.7226, ""recency"": 0.2244, ""exp"": 0.2733, ""persona"": 0.4511, ""goal"": 0.352}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-26,TRN-4,impression,0.6414,"{""gender"": 1.0, ""style"": 0.8161, ""avail"": 0.6168, ""age"": 1.0, ""qual"": 0.538, ""edu"": 0.7, ""loc"": 0.7444, ""recency"": 0.4374, ""exp"": 0.6818, ""persona"": 0.2895, ""goal"": 0.3209}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-26,TRN-4,profile_open,0.6414,"{""gender"": 1.0, ""style"": 0.8161, ""avail"": 0.6168, ""age"": 1.0, ""qual"": 0.538, ""edu"": 0.7, ""loc"": 0.7444, ""recency"": 0.4374, ""exp"": 0.6818, ""persona"": 0.2895, ""goal"": 0.3209}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-47,TRN-46,impression,0.7,"{""gender"": 1.0, ""style"": 0.5877, ""avail"": 0.6756, ""age"": 1.0, ""qual"": 0.5744, ""edu"": 1.0, ""loc"": 0.77, ""recency"": 0.5338, ""exp"": 0.547, ""persona"": 0.7139, ""goal"": 0.629}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-47,TRN-46,profile_open,0.7,"{""gender"": 1.0, ""style"": 0.5877, ""avail"": 0.6756, ""age"": 1.0, ""qual"": 0.5744, ""edu"": 1.0, ""loc"": 0.77, ""recency"": 0.5338, ""exp"": 0.547, ""persona"": 0.7139, ""goal"": 0.629}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-60,TRN-33,impression,0.747,"{""gender"": 1.0, ""style"": 0.7642, ""avail"": 0.7972, ""age"": 1.0, ""qual"": 0.5769, ""edu"": 0.7, ""loc"": 0.7287, ""recency"": 0.6472, ""exp"": 0.7359, ""persona"": 0.6775, ""goal"": 0.6631}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-60,TRN-33,profile_open,0.747,"{""gender"": 1.0, ""style"": 0.7642, ""avail"": 0.7972, ""age"": 1.0, ""qual"": 0.5769, ""edu"": 0.7, ""loc"": 0.7287, ""recency"": 0.6472, ""exp"": 0.7359, ""persona"": 0.6775, ""goal"": 0.6631}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-88,TRN-2,impression,0.571,"{""gender"": 1.0, ""style"": 0.6534, ""avail"": 0.6304, ""age"": 0.5, ""qual"": 0.5864, ""edu"": 0.3, ""loc"": 0.3583, ""recency"": 0.2743, ""exp"": 0.6486, ""persona"": 0.5831, ""goal"": 0.561}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-88,TRN-2,profile_open,0.571,"{""gender"": 1.0, ""style"": 0.6534, ""avail"": 0.6304, ""age"": 0.5, ""qual"": 0.5864, ""edu"": 0.3, ""loc"": 0.3583, ""recency"": 0.2743, ""exp"": 0.6486, ""persona"": 0.5831, ""goal"": 0.561}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-58,TRN-12,impression,0.693,"{""gender"": 1.0, ""style"": 0.4644, ""avail"": 0.6494, ""age"": 1.0, ""qual"": 0.7018, ""edu"": 0.3, ""loc"": 0.8648, ""recency"": 0.6151, ""exp"": 0.8597, ""persona"": 0.6583, ""goal"": 0.5485}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-61,TRN-38,impression,0.7768,"{""gender"": 1.0, ""style"": 0.5504, ""avail"": 0.7148, ""age"": 1.0, ""qual"": 0.8911, ""edu"": 0.7, ""loc"": 0.6591, ""recency"": 0.9066, ""exp"": 0.6887, ""persona"": 0.4697, ""goal"": 0.9052}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-45,TRN-11,impression,0.8378,"{""gender"": 1.0, ""style"": 0.6327, ""avail"": 0.8369, ""age"": 1.0, ""qual"": 0.6952, ""edu"": 1.0, ""loc"": 1.0, ""recency"": 0.8762, ""exp"": 0.8799, ""persona"": 0.882, ""goal"": 0.7267}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-34,TRN-48,impression,0.7971,"{""gender"": 1.0, ""style"": 0.7429, ""avail"": 0.7883, ""age"": 0.7, ""qual"": 0.7814, ""edu"": 1.0, ""loc"": 0.7844, ""recency"": 0.8652, ""exp"": 0.6165, ""persona"": 0.7779, ""goal"": 0.8107}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-12,TRN-19,impression,0.6247,"{""gender"": 1.0, ""style"": 0.5541, ""avail"": 0.5883, ""age"": 0.5, ""qual"": 0.5018, ""edu"": 0.5, ""loc"": 0.6173, ""recency"": 0.7436, ""exp"": 0.6148, ""persona"": 0.7095, ""goal"": 0.5681}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-12,TRN-19,profile_open,0.6247,"{""gender"": 1.0, ""style"": 0.5541, ""avail"": 0.5883, ""age"": 0.5, ""qual"": 0.5018, ""edu"": 0.5, ""loc"": 0.6173, ""recency"": 0.7436, ""exp"": 0.6148, ""persona"": 0.7095, ""goal"": 0.5681}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-12,TRN-19,chat_tap,0.6247,"{""gender"": 1.0, ""style"": 0.5541, ""avail"": 0.5883, ""age"": 0.5, ""qual"": 0.5018, ""edu"": 0.5, ""loc"": 0.6173, ""recency"": 0.7436, ""exp"": 0.6148, ""persona"": 0.7095, ""goal"": 0.5681}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:07:00
5,CLT-100,TRN-14,impression,0.7107,"{""gender"": 1.0, ""style"": 0.5237, ""avail"": 0.8303, ""age"": 1.0, ""qual"": 0.6394, ""edu"": 0.5, ""loc"": 0.7048, ""recency"": 0.804, ""exp"": 0.6297, ""persona"": 0.5792, ""goal"": 0.6554}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-83,TRN-15,impression,0.5457,"{""gender"": 1.0, ""style"": 0.5746, ""avail"": 0.5309, ""age"": 1.0, ""qual"": 0.3677, ""edu"": 0.3, ""loc"": 0.5172, ""recency"": 0.4145, ""exp"": 0.4936, ""persona"": 0.3957, ""goal"": 0.4168}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-35,TRN-42,impression,0.4971,"{""gender"": 0.5, ""style"": 0.5458, ""avail"": 0.5921, ""age"": 0.5, ""qual"": 0.4923, ""edu"": 0.7, ""loc"": 0.1012, ""recency"": 0.442, ""exp"": 0.575, ""persona"": 0.4608, ""goal"": 0.5835}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-3,TRN-50,impression,0.6652,"{""gender"": 1.0, ""style"": 0.6542, ""avail"": 0.326, ""age"": 1.0, ""qual"": 0.5534, ""edu"": 1.0, ""loc"": 0.6227, ""recency"": 0.5042, ""exp"": 0.6443, ""persona"": 0.6402, ""goal"": 0.6394}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-88,TRN-1,impression,0.7154,"{""gender"": 0.3, ""style"": 0.7847, ""avail"": 0.8147, ""age"": 0.7, ""qual"": 0.8934, ""edu"": 0.5, ""loc"": 0.9743, ""recency"": 0.4913, ""exp"": 0.9197, ""persona"": 0.6346, ""goal"": 0.6731}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-17,TRN-42,impression,0.6095,"{""gender"": 1.0, ""style"": 0.4303, ""avail"": 0.7051, ""age"": 0.7, ""qual"": 0.6628, ""edu"": 0.7, ""loc"": 0.4979, ""recency"": 0.6889, ""exp"": 0.5087, ""persona"": 0.5512, ""goal"": 0.4595}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-17,TRN-42,profile_open,0.6095,"{""gender"": 1.0, ""style"": 0.4303, ""avail"": 0.7051, ""age"": 0.7, ""qual"": 0.6628, ""edu"": 0.7, ""loc"": 0.4979, ""recency"": 0.6889, ""exp"": 0.5087, ""persona"": 0.5512, ""goal"": 0.4595}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-29,TRN-17,impression,0.6774,"{""gender"": 1.0, ""style"": 0.4542, ""avail"": 0.9035, ""age"": 1.0, ""qual"": 0.6561, ""edu"": 1.0, ""loc"": 0.6164, ""recency"": 0.3968, ""exp"": 0.5966, ""persona"": 0.7038, ""goal"": 0.5415}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-40,TRN-46,impression,0.7915,"{""gender"": 1.0, ""style"": 0.6672, ""avail"": 0.7996, ""age"": 0.5, ""qual"": 0.9013, ""edu"": 1.0, ""loc"": 0.9929, ""recency"": 0.7474, ""exp"": 0.7195, ""persona"": 0.6223, ""goal"": 0.7915}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-83,TRN-18,impression,0.7004,"{""gender"": 1.0, ""style"": 0.699, ""avail"": 0.7573, ""age"": 1.0, ""qual"": 0.738, ""edu"": 0.3, ""loc"": 0.7085, ""recency"": 0.3294, ""exp"": 0.7094, ""persona"": 0.8901, ""goal"": 0.5553}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-83,TRN-18,profile_open,0.7004,"{""gender"": 1.0, ""style"": 0.699, ""avail"": 0.7573, ""age"": 1.0, ""qual"": 0.738, ""edu"": 0.3, ""loc"": 0.7085, ""recency"": 0.3294, ""exp"": 0.7094, ""persona"": 0.8901, ""goal"": 0.5553}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-45,TRN-30,impression,0.701,"{""gender"": 1.0, ""style"": 0.5875, ""avail"": 0.7203, ""age"": 0.7, ""qual"": 0.7072, ""edu"": 0.5, ""loc"": 0.5773, ""recency"": 0.6792, ""exp"": 0.6391, ""persona"": 0.7226, ""goal"": 0.793}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-45,TRN-30,profile_open,0.701,"{""gender"": 1.0, ""style"": 0.5875, ""avail"": 0.7203, ""age"": 0.7, ""qual"": 0.7072, ""edu"": 0.5, ""loc"": 0.5773, ""recency"": 0.6792, ""exp"": 0.6391, ""persona"": 0.7226, ""goal"": 0.793}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-87,TRN-34,impression,0.5714,"{""gender"": 1.0, ""style"": 0.6988, ""avail"": 0.439, ""age"": 1.0, ""qual"": 0.3213, ""edu"": 0.5, ""loc"": 0.6145, ""recency"": 0.1642, ""exp"": 0.6569, ""persona"": 0.7193, ""goal"": 0.3582}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-51,TRN-38,impression,0.5859,"{""gender"": 0.5, ""style"": 0.6005, ""avail"": 0.4854, ""age"": 0.5, ""qual"": 0.5694, ""edu"": 0.3, ""loc"": 0.5122, ""recency"": 0.8275, ""exp"": 0.4521, ""persona"": 0.647, ""goal"": 0.7989}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-51,TRN-38,profile_open,0.5859,"{""gender"": 0.5, ""style"": 0.6005, ""avail"": 0.4854, ""age"": 0.5, ""qual"": 0.5694, ""edu"": 0.3, ""loc"": 0.5122, ""recency"": 0.8275, ""exp"": 0.4521, ""persona"": 0.647, ""goal"": 0.7989}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-85,TRN-24,impression,0.7297,"{""gender"": 0.5, ""style"": 0.9145, ""avail"": 0.6417, ""age"": 1.0, ""qual"": 0.8517, ""edu"": 0.5, ""loc"": 0.8162, ""recency"": 0.7513, ""exp"": 0.567, ""persona"": 0.7973, ""goal"": 0.5964}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-77,TRN-39,impression,0.7635,"{""gender"": 1.0, ""style"": 0.6642, ""avail"": 0.5929, ""age"": 1.0, ""qual"": 0.7365, ""edu"": 1.0, ""loc"": 0.6892, ""recency"": 0.7659, ""exp"": 0.8096, ""persona"": 0.6744, ""goal"": 0.6944}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-77,TRN-39,profile_open,0.7635,"{""gender"": 1.0, ""style"": 0.6642, ""avail"": 0.5929, ""age"": 1.0, ""qual"": 0.7365, ""edu"": 1.0, ""loc"": 0.6892, ""recency"": 0.7659, ""exp"": 0.8096, ""persona"": 0.6744, ""goal"": 0.6944}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-62,TRN-5,impression,0.7424,"{""gender"": 0.5, ""style"": 0.7518, ""avail"": 0.6934, ""age"": 1.0, ""qual"": 0.6183, ""edu"": 0.7, ""loc"": 1.0, ""recency"": 0.4949, ""exp"": 0.592, ""persona"": 0.8936, ""goal"": 0.9259}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-62,TRN-5,profile_open,0.7424,"{""gender"": 0.5, ""style"": 0.7518, ""avail"": 0.6934, ""age"": 1.0, ""qual"": 0.6183, ""edu"": 0.7, ""loc"": 1.0, ""recency"": 0.4949, ""exp"": 0.592, ""persona"": 0.8936, ""goal"": 0.9259}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-62,TRN-5,chat_tap,0.7424,"{""gender"": 0.5, ""style"": 0.7518, ""avail"": 0.6934, ""age"": 1.0, ""qual"": 0.6183, ""edu"": 0.7, ""loc"": 1.0, ""recency"": 0.4949, ""exp"": 0.592, ""persona"": 0.8936, ""goal"": 0.9259}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:07:00
5,CLT-36,TRN-17,impression,0.4744,"{""gender"": 0.5, ""style"": 0.4506, ""avail"": 0.7279, ""age"": 1.0, ""qual"": 0.3911, ""edu"": 0.3, ""loc"": 0.3942, ""recency"": 0.4253, ""exp"": 0.2026, ""persona"": 0.5242, ""goal"": 0.4011}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-84,TRN-20,impression,0.7475,"{""gender"": 1.0, ""style"": 0.7087, ""avail"": 0.7684, ""age"": 0.5, ""qual"": 0.8658, ""edu"": 1.0, ""loc"": 0.8511, ""recency"": 0.7659, ""exp"": 0.7414, ""persona"": 0.5425, ""goal"": 0.5753}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
5,CLT-84,TRN-20,profile_open,0.7475,"{""gender"": 1.0, ""style"": 0.7087, ""avail"": 0.7684, ""age"": 0.5, ""qual"": 0.8658, ""edu"": 1.0, ""loc"": 0.8511, ""recency"": 0.7659, ""exp"": 0.7414, ""persona"": 0.5425, ""goal"": 0.5753}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:03:00
5,CLT-31,TRN-4,impression,0.3743,"{""gender"": 0.3, ""style"": 0.4163, ""avail"": 0.4187, ""age"": 1.0, ""qual"": 0.3934, ""edu"": 0.5, ""loc"": 0.0, ""recency"": 0.3594, ""exp"": 0.3144, ""persona"": 0.2636, ""goal"": 0.3123}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 5}",2026-02-05T00:00:00
